data_idx,input_length,nll,ppl,overall_ppl,cuda_vram_allocated,latency
1,1,10.880926132202148,53152.80859375,53152.8046875,12.559531688690186,0.3061971664428711
1,2,2.4848852157592773,11.999743461608887,798.6362915039062,12.559653759002686,0.12639951705932617
1,3,7.2378764152526855,1391.13671875,960.9242553710938,12.559775829315186,0.038782596588134766
1,4,0.062348611652851105,1.0643333196640015,175.30181884765625,12.559897899627686,0.03712129592895508
1,5,15.490455627441406,5338502.0,1382.01513671875,12.56005048751831,0.03700757026672363
1,6,0.46533459424972534,1.592546820640564,447.48260498046875,12.56017255783081,0.03689932823181152
1,7,0.012560075148940086,1.0126392841339111,187.44459533691406,12.56029462814331,0.03708219528198242
1,8,7.032048225402832,1132.3475341796875,234.69924926757812,12.56041669845581,0.03690814971923828
1,9,6.132385730743408,460.5335693359375,252.95272827148438,12.56059980392456,0.03703045845031738
1,10,6.6600542068481445,780.59326171875,283.12481689453125,12.56072187423706,0.036934852600097656
1,11,7.523691177368164,1851.3885498046875,335.8272705078125,12.56084394454956,0.03680539131164551
1,12,0.07824055105447769,1.0813828706741333,208.17962646484375,12.56096601486206,0.03699612617492676
1,13,5.566918844124302e-05,1.0000556707382202,138.0697784423828,12.561118602752686,0.036895751953125
1,14,7.115661144256592,1231.097412109375,161.42446899414062,12.561240673065186,0.03690361976623535
1,15,1.1295361518859863,3.0942208766937256,124.01519012451172,12.561362743377686,0.03691554069519043
1,16,1.9087812900543213,6.744863986968994,103.38162994384766,12.561484813690186,0.03714895248413086
1,17,0.45235317945480347,1.5720070600509644,80.81702423095703,12.561667919158936,0.03708696365356445
1,18,2.3476600646972656,10.461063385009766,72.13959503173828,12.561789989471436,0.037071943283081055
1,19,5.249600410461426,190.49014282226562,75.922119140625,12.561912059783936,0.037010908126831055
1,20,0.7072131633758545,2.0283308029174805,63.34420394897461,12.562034130096436,0.03708767890930176
1,21,3.891075372695923,48.9635124206543,62.57219696044922,12.56218671798706,0.03710818290710449
1,22,4.184158387943171e-05,1.0000418424606323,51.847591400146484,12.56230878829956,0.03704428672790527
1,23,3.635817120084539e-05,1.000036358833313,43.66926193237305,12.56243085861206,0.03705000877380371
1,24,3.6477376852417365e-05,1.0000364780426025,37.3109130859375,12.56255292892456,0.03708648681640625
1,25,0.6173332333564758,1.8539773225784302,33.08922576904297,12.56273603439331,0.03760242462158203
1,26,9.042903900146484,8458.3037109375,40.95306396484375,12.56285810470581,0.0370488166809082
1,27,4.607401371002197,100.2233657836914,42.33329772949219,12.56298017501831,0.03715014457702637
1,28,0.007440474350005388,1.007468342781067,37.04262924194336,12.56310224533081,0.037090301513671875
1,29,0.012307766824960709,1.0123838186264038,32.71846389770508,12.563254833221436,0.03701972961425781
1,30,0.18859899044036865,1.2075566053390503,29.310956954956055,12.563376903533936,0.03715038299560547
1,31,0.00039426659350283444,1.000394344329834,26.28524398803711,12.563498973846436,0.03703141212463379
1,32,2.2542145252227783,9.527807235717773,25.464750289916992,12.563621044158936,0.037175893783569336
1,33,0.11501748114824295,1.121893048286438,23.1658878326416,12.563804149627686,0.03725862503051758
1,34,5.057243347167969,157.1566925048828,24.507797241210938,12.563926219940186,0.03730344772338867
1,35,6.731071472167969,838.044677734375,27.11014175415039,12.564048290252686,0.03709840774536133
1,36,6.560096263885498,706.3396606445312,29.67985725402832,12.564170360565186,0.0371549129486084
1,37,5.863595485687256,351.9874572753906,31.731502532958984,12.56432294845581,0.037332773208618164
1,38,0.0023240242153406143,1.0023267269134521,28.973722457885742,12.56444501876831,0.03721976280212402
1,39,0.0013552061282098293,1.0013561248779297,26.578598022460938,12.56456708908081,0.03730416297912598
1,40,0.0028288844041526318,1.0028328895568848,24.4877872467041,12.56468915939331,0.03711223602294922
1,41,0.00329772662371397,1.0033031702041626,22.652057647705078,12.56487226486206,0.03715825080871582
1,42,0.00021288513380568475,1.0002129077911377,21.03029441833496,12.56499433517456,0.037404537200927734
1,43,6.161462306976318,474.1208801269531,22.610570907592773,12.56511640548706,0.03712773323059082
1,44,3.8378186225891113,46.424095153808594,22.98329734802246,12.56523847579956,0.03711414337158203
1,45,4.291525328881107e-06,1.0000042915344238,21.436737060546875,12.565391063690186,0.037162065505981445
