data_idx,input_length,nll,ppl,overall_ppl,cuda_vram_allocated,latency
1,1,10.880926132202148,53152.80859375,53152.8046875,12.559653759002686,0.3101198673248291
1,2,3.759049892425537,42.90763854980469,1510.186279296875,12.55992841720581,0.10333442687988281
1,3,8.08234691619873,3236.82080078125,1947.1229248046875,12.560203075408936,0.0365602970123291
1,4,1.842643141746521,6.31320333480835,464.63031005859375,12.56047773361206,0.02991342544555664
1,5,12.846245765686035,379361.84375,1776.2196044921875,12.560767650604248,0.030008316040039062
1,6,1.1551309823989868,3.1744391918182373,618.7642822265625,12.561042308807373,0.029982566833496094
1,7,1.6032429933547974,4.969120979309082,310.60205078125,12.561316967010498,0.030215740203857422
1,8,5.05817985534668,157.30393981933594,285.27996826171875,12.561591625213623,0.02995920181274414
1,9,6.156407356262207,471.7302551269531,301.6758117675781,12.561896800994873,0.0299835205078125
1,10,2.617116689682007,13.696176528930664,221.43495178222656,12.562171459197998,0.029917001724243164
1,11,12.472599029541016,261084.40625,421.1888427734375,12.562446117401123,0.02999401092529297
1,12,7.720870494842529,2254.921630859375,484.39324951171875,12.562720775604248,0.029872894287109375
1,13,0.007520340848714113,1.0075486898422241,301.2280578613281,12.563010692596436,0.029873371124267578
1,14,6.489502906799316,658.1961059570312,318.5243835449219,12.56328535079956,0.02997422218322754
1,15,3.37524676322937,29.231496810913086,271.6376037597656,12.563560009002686,0.029891014099121094
1,16,4.683923721313477,108.19376373291016,256.4502258300781,12.56383466720581,0.029856204986572266
1,17,1.7634565830230713,5.832563400268555,205.2804412841797,12.56413984298706,0.02989506721496582
1,18,1.9245619773864746,6.852146625518799,169.9490203857422,12.564414501190186,0.029895544052124023
1,19,4.575581073760986,97.08443450927734,165.0138702392578,12.56468915939331,0.030008316040039062
1,20,2.2774415016174316,9.75169849395752,143.2511749267578,12.564963817596436,0.02978515625
1,21,4.804427623748779,122.04961395263672,142.1627655029297,12.565253734588623,0.02983546257019043
1,22,0.0032055205665528774,1.0032106637954712,113.49984741210938,12.565528392791748,0.029911518096923828
1,23,1.2278481335670222e-05,1.0000122785568237,92.39483642578125,12.565803050994873,0.029959440231323242
1,24,0.0007944526732899249,1.000794768333435,76.51740264892578,12.566077709197998,0.030018091201782227
1,25,7.382513999938965,1607.626220703125,86.42855834960938,12.566382884979248,0.02989983558654785
1,26,5.7384114265441895,310.5706787109375,90.78680419921875,12.566657543182373,0.02994537353515625
1,27,3.656811475753784,38.73762893676758,87.96765899658203,12.566932201385498,0.029900074005126953
1,28,0.007068981416523457,1.0070940256118774,74.9881362915039,12.567206859588623,0.02997875213623047
1,29,0.7344425320625305,2.084319829940796,66.27298736572266,12.56749677658081,0.029903411865234375
1,30,0.9730432629585266,2.645984649658203,59.52666473388672,12.567771434783936,0.029883623123168945
1,31,0.19337427616119385,1.2133368253707886,52.50150680541992,12.56804609298706,0.029982566833496094
