data_idx,input_length,nll,ppl,overall_ppl,cuda_vram_allocated,latency
1,1,10.880926132202148,53152.80859375,53152.8046875,12.559836864471436,0.2635457515716553
1,2,2.36794376373291,10.675418853759766,753.2784423828125,12.560325145721436,0.01792597770690918
1,3,7.375527381896973,1596.4334716796875,967.5811157226562,12.560813426971436,0.017613649368286133
1,4,0.06067914888262749,1.0625579357147217,176.13819885253906,12.561301708221436,0.01759958267211914
1,5,15.693317413330078,6539147.5,1444.7320556640625,12.561789989471436,0.017611026763916016
1,6,0.5244359970092773,1.689505696296692,468.93829345703125,12.562278270721436,0.017587900161743164
1,7,0.021747566759586334,1.0219857692718506,195.378662109375,12.562766551971436,0.017652034759521484
1,8,7.031985282897949,1132.2762451171875,243.36703491210938,12.563254833221436,0.01760578155517578
1,9,6.099539756774902,445.6526184082031,260.2879638671875,12.563743114471436,0.017595767974853516
1,10,6.757885456085205,860.8200073242188,293.3596496582031,12.564231395721436,0.017355918884277344
1,11,7.69283390045166,2192.579345703125,352.22015380859375,12.564719676971436,0.017333984375
1,12,0.14877712726593018,1.1604143381118774,218.75811767578125,12.565207958221436,0.017353296279907227
1,13,5.936446541454643e-05,1.0000593662261963,144.53355407714844,12.565696239471436,0.017349958419799805
1,14,6.397630214691162,600.4204711914062,160.0096893310547,12.566184520721436,0.017336606979370117
1,15,0.4973723888397217,1.6443947553634644,117.92435455322266,12.566672801971436,0.017331838607788086
1,16,1.1221821308135986,3.071549415588379,93.8833236694336,12.567161083221436,0.017335176467895508
1,17,0.49065613746643066,1.633387565612793,73.97559356689453,12.567649364471436,0.017331600189208984
1,18,2.2435851097106934,9.427067756652832,65.97543334960938,12.568137645721436,0.01734018325805664
1,19,5.134531497955322,169.78475952148438,69.34071350097656,12.568625926971436,0.01734137535095215
1,20,1.2355901002883911,3.4404079914093018,59.67182922363281,12.569114208221436,0.017339229583740234
1,21,4.407931804656982,82.09949493408203,60.58540344238281,12.569602489471436,0.017343521118164062
1,22,3.838465272565372e-05,1.0000383853912354,50.27499771118164,12.570090770721436,0.01735997200012207
1,23,6.55629628454335e-05,1.000065565109253,42.401512145996094,12.570579051971436,0.01733231544494629
1,24,3.0278701160568744e-05,1.000030279159546,36.27225112915039,12.571067333221436,0.017343997955322266
1,25,0.5627793669700623,1.7555450201034546,32.134239196777344,12.571555614471436,0.01734018325805664
1,26,9.510932922363281,13506.5888671875,40.53917694091797,12.572043895721436,0.017342329025268555
1,27,3.833190441131592,46.20973205566406,40.736228942871094,12.572532176971436,0.017342090606689453
1,28,0.0037273948546499014,1.0037343502044678,35.68940734863281,12.573020458221436,0.017338991165161133
1,29,0.0101618068292737,1.0102136135101318,31.56134605407715,12.573508739471436,0.017338037490844727
1,30,0.1659465879201889,1.1805100440979004,28.286943435668945,12.573997020721436,0.017445087432861328
1,31,0.0005183068569749594,1.0005184412002563,25.39615249633789,12.574485301971436,0.017330408096313477
1,32,2.9605979919433594,19.30951499938965,25.179624557495117,12.574973583221436,0.017377138137817383
1,33,0.05634943023324013,1.0579673051834106,22.87361717224121,12.575461864471436,0.017375469207763672
1,34,4.567081451416016,96.26274871826172,23.86115837097168,12.575950145721436,0.017407655715942383
1,35,5.602808952331543,271.1871032714844,25.57707977294922,12.576438426971436,0.01740431785583496
1,36,6.088383674621582,440.70849609375,27.681690216064453,12.576926708221436,0.017410993576049805
1,37,5.704526424407959,300.2232666015625,29.523805618286133,12.577414989471436,0.01741957664489746
1,38,0.0027894179802387953,1.002793312072754,27.00943946838379,12.577903270721436,0.01741504669189453
1,39,0.0015370947076007724,1.0015382766723633,24.821441650390625,12.578391551971436,0.017412185668945312
1,40,0.0008680627797730267,1.0008684396743774,22.906869888305664,12.578879833221436,0.017391204833984375
1,41,0.0011336335446685553,1.0011342763900757,21.22304916381836,12.579368114471436,0.01741790771484375
1,42,0.00016485285595990717,1.0001648664474487,19.734167098999023,12.579856395721436,0.017426013946533203
1,43,6.719511985778809,828.4131469726562,21.52602195739746,12.580344676971436,0.017416000366210938
1,44,3.964304208755493,52.68360137939453,21.968385696411133,12.580832958221436,0.017421245574951172
1,45,5.960446742392378e-06,1.0000059604644775,20.510696411132812,12.581321239471436,0.01743149757385254
1,46,0.001401038491167128,1.0014020204544067,19.207569122314453,12.581809520721436,0.017423391342163086
1,47,8.925544738769531,7521.6796875,21.80916404724121,12.582297801971436,0.017417192459106445
1,48,0.0002632986579556018,1.0002633333206177,20.45281982421875,12.582786083221436,0.017409563064575195
1,49,0.0991986095905304,1.1042855978012085,19.27002716064453,12.583274364471436,0.017441749572753906
1,50,1.6475800275802612,5.194394111633301,18.771345138549805,12.583762645721436,0.017431259155273438
1,51,0.0006955826538614929,1.000695824623108,17.722736358642578,12.584250926971436,0.017446041107177734
1,52,0.0006384003208950162,1.0006386041641235,16.769723892211914,12.584739208221436,0.017439603805541992
1,53,1.4305012882687151e-05,1.000014305114746,15.900900840759277,12.585227489471436,0.01746654510498047
1,54,0.791461706161499,2.2066195011138916,15.329872131347656,12.585715770721436,0.01748061180114746
1,55,0.00025507534155622125,1.0002551078796387,14.587650299072266,12.586204051971436,0.017476320266723633
1,56,6.6776556968688965,794.4545288085938,15.667037963867188,12.586692333221436,0.017492055892944336
1,57,1.2663615942001343,3.5479202270507812,15.26408576965332,12.587180614471436,0.017534971237182617
1,58,0.004063208121806383,1.0040714740753174,14.564414978027344,12.587668895721436,0.017525196075439453
1,59,6.791898727416992,890.6029663085938,15.616037368774414,12.588157176971436,0.017527103424072266
1,60,1.70497465133667,5.501245975494385,15.346843719482422,12.588645458221436,0.017510175704956055
1,61,7.152555099310121e-07,1.0000007152557373,14.674932479858398,12.589133739471436,0.017552614212036133
1,62,0.7636791467666626,2.146157741546631,14.226884841918945,12.589622020721436,0.017591476440429688
1,63,5.532251834869385,252.7123565673828,14.891671180725098,12.590110301971436,0.01755213737487793
1,64,0.2104901224374771,1.2342828512191772,14.323351860046387,12.590598583221436,0.01759505271911621
1,65,1.4305104514278355e-06,1.0000014305114746,13.748627662658691,12.591086864471436,0.017609119415283203
1,66,0.005501724313944578,1.0055168867111206,13.21445083618164,12.591575145721436,0.017626285552978516
1,67,0.2083730250597,1.2316725254058838,12.754627227783203,12.592063426971436,0.017669200897216797
1,68,6.166413307189941,476.47406005859375,13.45212459564209,12.592551708221436,0.017667770385742188
1,69,3.9792842864990234,53.47874069213867,13.723904609680176,12.593039989471436,0.01768350601196289
1,70,0.6847702860832214,1.98331618309021,13.349855422973633,12.593528270721436,0.01766228675842285
1,71,0.014570970088243484,1.0146775245666504,12.874007225036621,12.594016551971436,0.017677783966064453
1,72,5.364403477869928e-06,1.0000053644180298,12.425135612487793,12.594504833221436,0.017708301544189453
1,73,0.1018524169921875,1.1072200536727905,12.020339012145996,12.594993114471436,0.01765584945678711
1,74,5.0100202560424805,149.9077606201172,12.437302589416504,12.595481395721436,0.017707109451293945
1,75,0.134473517537117,1.1439343690872192,12.047822952270508,12.595969676971436,0.017696857452392578
1,76,0.001279607880860567,1.001280426979065,11.659860610961914,12.596457958221436,0.017736434936523438
1,77,0.9742522835731506,2.6491856575012207,11.437607765197754,12.596946239471436,0.017727136611938477
1,78,5.267630577087402,193.9558563232422,11.86031723022461,12.597434520721436,0.017772912979125977
1,79,0.0005539313424378633,1.000554084777832,11.49484634399414,12.597922801971436,0.017735719680786133
1,80,0.04833895340561867,1.049526333808899,11.15601921081543,12.598411083221436,0.017755508422851562
1,81,8.615328788757324,5515.56201171875,12.043966293334961,12.598899364471436,0.017726898193359375
1,82,0.15253807604312897,1.1647868156433105,11.705697059631348,12.599387645721436,0.017791271209716797
1,83,0.0014359173364937305,1.0014369487762451,11.364031791687012,12.599875926971436,0.01776576042175293
1,84,1.3213846683502197,3.748608350753784,11.214977264404297,12.600364208221436,0.01777052879333496
1,85,0.0009778724052011967,1.0009783506393433,10.900659561157227,12.600852489471436,0.01775336265563965
1,86,4.437371253967285,84.55238342285156,11.163434982299805,12.601340770721436,0.01776862144470215
1,87,1.8351407051086426,6.266016006469727,11.089579582214355,12.601829051971436,0.017735719680786133
1,88,5.749406814575195,314.00433349609375,11.51901626586914,12.602317333221436,0.017759323120117188
1,89,3.66139554977417,38.915611267089844,11.67766284942627,12.602805614471436,0.01776432991027832
1,90,5.258033752441406,192.10340881347656,12.046725273132324,12.603293895721436,0.017780303955078125
1,91,7.578287124633789,1955.2769775390625,12.739681243896484,12.603782176971436,0.017788410186767578
1,92,11.614096641540527,110646.6015625,14.059544563293457,12.604270458221436,0.017792940139770508
1,93,0.0005345107638277113,1.0005346536636353,13.665642738342285,12.604758739471436,0.017797470092773438
1,94,0.0035563574638217688,1.0035626888275146,13.291232109069824,12.605247020721436,0.017778873443603516
1,95,10.140129089355469,25339.736328125,14.391103744506836,12.605735301971436,0.01780533790588379
1,96,2.4117798805236816,11.153796195983887,14.352949142456055,12.606223583221436,0.017782926559448242
1,97,0.014286498539149761,1.0143890380859375,13.96618938446045,12.606711864471436,0.0178375244140625
1,98,0.18865495920181274,1.2076241970062256,13.621644020080566,12.607200145721436,0.01785421371459961
1,99,4.194382667541504,66.31278228759766,13.84116268157959,12.607688426971436,0.01784348487854004
1,100,3.7360827922821045,41.933406829833984,13.995438575744629,12.608176708221436,0.017835617065429688
1,101,0.0036501940339803696,1.0036568641662598,13.635018348693848,12.608664989471436,0.017847537994384766
1,102,0.0005937243695370853,1.000593900680542,13.290281295776367,12.609153270721436,0.017861604690551758
1,103,0.0003594706067815423,1.0003595352172852,12.960677146911621,12.609641551971436,0.017849206924438477
1,104,0.04596586897969246,1.0470386743545532,12.650898933410645,12.610129833221436,0.017849445343017578
1,105,0.012845391407608986,1.0129282474517822,12.350313186645508,12.610618114471436,0.017841100692749023
1,106,0.1609838902950287,1.1746660470962524,12.079218864440918,12.611106395721436,0.017851591110229492
1,107,0.003264219732955098,1.0032695531845093,11.801565170288086,12.611594676971436,0.017871618270874023
1,108,0.00039772229501977563,1.000397801399231,11.534951210021973,12.612082958221436,0.017873287200927734
1,109,4.987399101257324,146.5547637939453,11.807123184204102,12.612571239471436,0.017870426177978516
1,110,4.339803218841553,76.69244384765625,12.009676933288574,12.613059520721436,0.017892122268676758
1,111,1.3930188417434692,4.026988983154297,11.892036437988281,12.613547801971436,0.017863988876342773
1,112,0.003107720520347357,1.003112554550171,11.632354736328125,12.614036083221436,0.017895936965942383
1,113,4.017136096954346,55.541812896728516,11.794403076171875,12.614524364471436,0.01788020133972168
1,114,0.002093268558382988,1.0020954608917236,11.542059898376465,12.615012645721436,0.017872333526611328
1,115,1.6689160474925302e-05,1.000016689300537,11.29915714263916,12.615500926971436,0.017884254455566406
1,116,7.4070563316345215,1647.5693359375,11.795044898986816,12.615989208221436,0.017884016036987305
1,117,0.007975399494171143,1.008007287979126,11.549662590026855,12.616477489471436,0.017870664596557617
1,118,8.62379264831543,5562.4423828125,12.170379638671875,12.616965770721436,0.017891645431518555
1,119,0.009631592780351639,1.0096781253814697,11.918427467346191,12.617454051971436,0.017890214920043945
1,120,0.0035211960785090923,1.0035274028778076,11.67517375946045,12.617942333221436,0.017894268035888672
1,121,0.0009056995622813702,1.0009061098098755,11.440533638000488,12.618430614471436,0.01789569854736328
1,122,2.7656173188006505e-05,1.0000276565551758,11.214258193969727,12.618918895721436,0.01790642738342285
1,123,0.24274465441703796,1.2747430801391602,11.017748832702637,12.619407176971436,0.017877817153930664
1,124,1.9171538352966309,6.801572322845459,10.9749755859375,12.619895458221436,0.01788163185119629
1,125,0.09045931696891785,1.0946769714355469,10.774438858032227,12.620383739471436,0.01789236068725586
1,126,0.0005657264264300466,1.0005658864974976,10.573113441467285,12.620872020721436,0.017893552780151367
1,127,1.2278481335670222e-05,1.0000122785568237,10.378592491149902,12.621360301971436,0.017894268035888672
1,128,3.152259588241577,23.38885498046875,10.444679260253906,12.621848583221436,0.017884492874145508
1,129,0.039683882147073746,1.0404818058013916,10.259598731994629,12.624770641326904,0.02118229866027832
1,130,0.0005967028555460274,1.0005968809127808,10.077537536621094,12.625686168670654,0.017979145050048828
1,131,0.0003327769518364221,1.0003328323364258,9.901392936706543,12.625792980194092,0.017889022827148438
1,132,0.003536995267495513,1.0035432577133179,9.731163024902344,12.626723766326904,0.01791214942932129
1,133,0.040792886167764664,1.041636347770691,9.569036483764648,12.626845836639404,0.01786661148071289
1,134,1.0856181383132935,2.9612696170806885,9.485641479492188,12.62779188156128,0.01789546012878418
1,135,0.344881534576416,1.4118226766586304,9.35273551940918,12.627814769744873,0.017879009246826172
1,136,0.11270339041948318,1.1192998886108398,9.20787525177002,12.629088878631592,0.01789116859436035
1,137,6.961087226867676,1054.7796630859375,9.532100677490234,12.631629467010498,0.017899274826049805
1,138,2.3671271800994873,10.666705131530762,9.539872169494629,12.632483959197998,0.017893075942993164
1,139,0.00011014331539627165,1.000110149383545,9.38632869720459,12.63353681564331,0.01790785789489746
1,140,0.0007204797584563494,1.000720739364624,9.237441062927246,12.633552074432373,0.01792120933532715
1,141,2.777500867843628,16.078786849975586,9.273820877075195,12.634528636932373,0.01790332794189453
1,142,0.00020072828920092434,1.0002007484436035,9.129514694213867,12.633567333221436,0.0179440975189209
1,143,0.00024232311989180744,1.0002423524856567,8.989425659179688,12.634528636932373,0.017900943756103516
1,144,8.67805938469246e-05,1.000086784362793,8.853381156921387,12.633582592010498,0.01790022850036621
1,145,3.1877973079681396,24.2349853515625,8.915079116821289,12.634528636932373,0.017892837524414062
1,146,9.89262580871582,19783.939453125,9.398192405700684,12.63359785079956,0.01792168617248535
1,147,0.997268795967102,2.7108676433563232,9.319043159484863,12.634612560272217,0.017911434173583984
1,148,3.373566141817719e-05,1.0000337362289429,9.179555892944336,12.63371992111206,0.017902851104736328
1,149,7.778469562530518,2388.6162109375,9.528660774230957,12.63579511642456,0.017920970916748047
1,150,7.366862701019272e-05,1.0000736713409424,9.3865327835083,12.634948253631592,0.017904281616210938
1,151,0.00012242044613230973,1.0001224279403687,9.248367309570312,12.636130809783936,0.017919301986694336
1,152,2.7538392543792725,15.702803611755371,9.280635833740234,12.636390209197998,0.017940521240234375
1,153,1.1235207319259644,3.0756638050079346,9.213884353637695,12.637977123260498,0.017909526824951172
1,154,0.0015985103091225028,1.0015997886657715,9.08206558227539,12.638160228729248,0.01792287826538086
1,155,9.679325739853084e-05,1.0000967979431152,8.95371150970459,12.63877820968628,0.01791834831237793
1,156,0.33080121874809265,1.392082929611206,8.847519874572754,12.63810682296753,0.017925024032592773
1,157,8.08685302734375,3251.439208984375,9.186723709106445,12.638465404510498,0.017924785614013672
1,158,11.481762886047363,96931.796875,9.741472244262695,12.638869762420654,0.017932415008544922
1,159,3.139282703399658,23.08730125427246,9.79448413848877,12.638503551483154,0.017920732498168945
1,160,0.021447746083140373,1.021679401397705,9.657085418701172,12.639052867889404,0.017930030822753906
1,161,0.021869104355573654,1.0221099853515625,9.523309707641602,12.639739513397217,0.0179135799407959
1,162,0.16566875576972961,1.1801820993423462,9.401350021362305,12.63945722579956,0.017940998077392578
1,163,0.00017975145601667464,1.0001797676086426,9.273000717163086,12.642127513885498,0.017920732498168945
1,164,3.8109238147735596,45.192169189453125,9.362985610961914,12.64359998703003,0.017948389053344727
1,165,5.391838073730469,219.60667419433594,9.543745994567871,12.642226696014404,0.017928361892700195
1,166,7.152531907195225e-06,1.000007152557373,9.414925575256348,12.64347791671753,0.017940998077392578
1,167,0.8557950258255005,2.3532445430755615,9.337081909179688,12.642341136932373,0.017917394638061523
1,168,1.6908341646194458,5.4240031242370605,9.306943893432617,12.64336347579956,0.017926454544067383
1,169,1.9653897285461426,7.137694358825684,9.292342185974121,12.642608165740967,0.017913818359375
1,170,6.335846900939941,564.447265625,9.519548416137695,12.64336347579956,0.017941951751708984
1,171,0.32586434483528137,1.3852274417877197,9.412849426269531,12.643989086151123,0.01793050765991211
1,172,1.4931365251541138,4.4510345458984375,9.371950149536133,12.643683910369873,0.017973899841308594
1,173,4.166642665863037,64.49855041503906,9.477030754089355,12.64457654953003,0.01796412467956543
1,174,0.6416597962379456,1.8996312618255615,9.389896392822266,12.645606517791748,0.018009424209594727
1,175,3.2561795711517334,25.950206756591797,9.444599151611328,12.648932933807373,0.017943620681762695
1,176,3.672584056854248,39.35346603393555,9.521493911743164,12.648772716522217,0.01796865463256836
1,177,5.225249290466309,185.90750122070312,9.682701110839844,12.64897871017456,0.01793837547302246
